ofi_insc;prov_insc;cant_insc;parr_insc;anio_insc;mes_insc;dia_insc;fecha_insc;anio_div;mes_div;dia_div;fecha_div;anio_mat;mes_mat;dia_mat;fecha_mat;mcapbie;dur_mat;cau_div;nac_hom;cod_paish;anio_nach;mes_nach;dia_nach;fecha_nach;edad_hom;hijos_hom;p_etnica_hom;sabe_leerh;niv_insth;prov_habh;cant_habh;parr_habh;area_hom;nac_muj;cod_paism;anio_nacm;mes_nacm;dia_nacm;fecha_nacm;edad_muj;hijos_muj;p_etnica_muj;sabe_leerm;niv_instm;prov_habm;cant_habm;parr_habm;area_muj
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;30;9/30/2016;2016;Agosto;3;08/03/2016;2005;Octubre;21;10/21/2005;No;10;10;Ecuatoriano;EC;1985;1;8;01/08/1985;31;0;Mestizo;Si;Primaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1988;11;22;11/22/1988;27;1;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;3;10/03/2016;2016;Agosto;5;08/05/2016;2004;Agosto;9;08/09/2004;No;12;10;Ecuatoriano;EC;1976;10;18;10/18/1976;39;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1983;11;15;11/15/1983;32;2;Mestiza;Si;Primaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;26;10/26/2016;2016;Agosto;24;8/24/2016;2010;Diciembre;10;12/10/2010;No;5;1;Ecuatoriano;EC;1982;12;15;12/15/1982;33;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1984;3;10;03/10/1984;32;2;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;29;8/29/2016;2016;Agosto;17;8/17/2016;2002;Septiembre;4;09/04/2002;Se ignora;13;10;Ecuatoriano;EC;1982;3;29;3/29/1982;34;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1984;2;7;02/07/1984;32;0;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;10;10/10/2016;2016;Agosto;23;8/23/2016;2012;Agosto;20;8/20/2012;No;4;1;Ecuatoriano;EC;1986;3;13;3/13/1986;30;1;Mestizo;Si;Superior;Loja;Paltas;Catacocha, cabecera cantonal;Urbana;Ecuatoriana;EC;1987;6;25;6/25/1987;29;1;Mestiza;Si;Superior;Loja;Paltas;Catacocha, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;8;09/08/2016;2016;Agosto;18;8/18/2016;2004;Junio;25;6/25/2004;No;12;10;Ecuatoriano;EC;1983;7;3;07/03/1983;33;0;Mestizo;Si;Primaria;Loja;Loja;Santiago;Rural;Ecuatoriana;EC;1983;1;20;1/20/1983;33;0;Mestiza;Si;Primaria;Loja;Loja;Santiago;Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;8;09/08/2016;2016;Agosto;31;8/31/2016;2009;Octubre;16;10/16/2009;No;6;10;Ecuatoriano;EC;1976;7;17;7/17/1976;40;0;Mestizo;Si;Secundaria;Loja;Macara;Macara, cabecera cantonal;Urbana;Ecuatoriana;EC;1990;11;30;11/30/1990;25;2;Mestiza;Si;Primaria;Loja;Macara;Macara, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;8;09/08/2016;2016;Agosto;10;08/10/2016;2011;Julio;14;7/14/2011;No;5;1;Ecuatoriano;EC;1984;1;10;01/10/1984;32;0;Mestizo;Si;Secundaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1987;9;12;09/12/1987;28;1;Mestiza;Si;Se ignora;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;13;10/13/2016;2016;Agosto;31;8/31/2016;2010;Enero;21;1/21/2010;No;6;10;Ecuatoriano;EC;1984;9;8;09/08/1984;32;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1987;7;10;07/10/1987;29;2;Mestiza;Si;Superior;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;22;9/22/2016;2016;Agosto;8;08/08/2016;2013;Marzo;20;3/20/2013;No;3;1;Ecuatoriano;EC;1992;7;21;7/21/1992;24;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1992;1;8;01/08/1992;24;1;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;6;09/06/2016;2016;Agosto;19;8/19/2016;2006;Diciembre;15;12/15/2006;No;9;1;Ecuatoriano;EC;1982;8;12;08/12/1982;34;0;Mestizo;Si;Superior;Loja;Calvas;Cariamanga, cabecera cantonal;Urbana;Ecuatoriana;EC;1988;2;25;2/25/1988;28;0;Mestiza;Si;Superior;Loja;Calvas;Cariamanga, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;1;09/01/2016;2016;Agosto;16;8/16/2016;2008;Agosto;19;8/19/2008;No;8;10;Ecuatoriano;EC;1983;3;11;03/11/1983;33;0;Mestizo;Si;Secundaria;Loja;Puyango;Alamor, cabecera cantonal;Urbana;Ecuatoriana;EC;1987;10;27;10/27/1987;28;2;Mestiza;Si;Secundaria;Loja;Puyango;Alamor, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Noviembre;14;11/14/2016;2013;Julio;25;7/25/2013;1992;Septiembre;15;9/15/1992;No;24;1;Ecuatoriano;EC;1972;12;6;12/06/1972;43;1;Mestizo;Si;Primaria;Loja;Loja;Malacatos (Valladolid);Rural;Ecuatoriana;EC;1977;1;21;1/21/1977;39;0;Mestiza;Si;Posgrado;Pichincha;Quito;Quito Distrito Metropolitano, cabecera cantonal, capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;19;9/19/2016;2016;Agosto;23;8/23/2016;2014;Marzo;26;3/26/2014;No;2;10;Ecuatoriano;EC;1996;2;23;2/23/1996;20;0;Mestizo;Si;Bachillerato;Loja;Saraguro;Saraguro, cabecera cantonal;Urbana;Ecuatoriana;EC;1995;7;14;7/14/1995;21;1;Mestiza;Si;Bachillerato;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;5;09/05/2016;2016;Agosto;15;8/15/2016;2009;Enero;21;1/21/2009;No;7;10;Ecuatoriano;EC;1982;9;1;09/01/1982;34;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1991;8;16;8/16/1991;25;1;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;5;10/05/2016;2016;Agosto;30;8/30/2016;2010;Abril;27;4/27/2010;No;6;1;Ecuatoriano;EC;1990;12;20;12/20/1990;25;0;Mestizo;Si;Secundaria;Loja;Catamayo;Catamayo (La Toma), cabecera cantonal;Urbana;Ecuatoriana;EC;1993;5;10;05/10/1993;23;1;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;30;9/30/2016;2016;Agosto;8;08/08/2016;1998;Enero;19;1/19/1998;No;18;1;Ecuatoriano;EC;1973;7;20;7/20/1973;43;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1977;8;10;08/10/1977;39;1;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;6;09/06/2016;2016;Agosto;1;08/01/2016;1998;Diciembre;3;12/03/1998;No;17;10;Ecuatoriano;EC;1975;8;1;08/01/1975;41;0;Mestizo;Si;Primaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1979;9;20;9/20/1979;36;1;Mestiza;Si;Primaria;Zamora Chinchipe;Yantzaza (Yanzatza);Yantzaza (Yanzatza), cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;27;9/27/2016;2016;Agosto;23;8/23/2016;2011;Marzo;18;3/18/2011;No;5;1;Ecuatoriano;EC;1982;11;25;11/25/1982;33;1;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1988;8;16;8/16/1988;28;3;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;19;12/19/2016;2016;Diciembre;19;12/19/2016;1990;Julio;18;7/18/1990;No;26;1;Ecuatoriano;EC;1962;6;9;06/09/1962;54;0;Mestizo;Si;Secundaria;Loja;Paltas;Catacocha, cabecera cantonal;Urbana;Ecuatoriana;EC;1961;2;24;2/24/1961;55;0;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;5;12/05/2016;2016;Diciembre;5;12/05/2016;1990;Febrero;2;02/02/1990;No;26;1;Ecuatoriano;EC;1968;3;12;03/12/1968;48;0;Mestizo;Si;Superior;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1970;6;15;6/15/1970;46;0;Mestiza;Si;Superior;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;21;12/21/2016;2016;Diciembre;12;12/12/2016;1989;Julio;17;7/17/1989;No;27;1;Ecuatoriano;EC;1965;8;15;8/15/1965;51;0;Mestizo;Si;Primaria;Zamora Chinchipe;Zamora;Zamora;Urbana;Ecuatoriana;EC;1969;9;14;9/14/1969;47;0;Mestiza;Si;Centro de alfabetizacion;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;21;12/21/2016;2016;Diciembre;7;12/07/2016;1993;Junio;22;6/22/1993;No;23;10;Ecuatoriano;EC;1968;7;22;7/22/1968;48;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1969;12;17;12/17/1969;47;2;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;22;12/22/2016;2016;Diciembre;22;12/22/2016;2008;Diciembre;12;12/12/2008;No;8;1;Ecuatoriano;EC;1975;9;12;09/12/1975;41;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1976;5;21;5/21/1976;40;0;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;19;12/19/2016;2016;Diciembre;8;12/08/2016;2007;Junio;4;06/04/2007;No;9;1;Ecuatoriano;EC;1976;3;20;3/20/1976;40;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1982;5;16;5/16/1982;34;1;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;20;12/20/2016;2016;Diciembre;8;12/08/2016;2009;Enero;23;1/23/2009;No;7;1;Ecuatoriano;EC;1967;2;28;2/28/1967;49;0;Mestizo;Si;Primaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1979;5;20;5/20/1979;37;1;Mestiza;Si;Primaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;22;12/22/2016;2016;Diciembre;21;12/21/2016;2010;Agosto;6;08/06/2010;Si;6;1;Ecuatoriano;EC;1986;5;21;5/21/1986;30;0;Mestizo;Se ignora;Se ignora;Loja;Loja;Vilcabamba  (Victoria);Rural;Ecuatoriana;EC;1983;6;24;6/24/1983;33;0;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;27;12/27/2016;2016;Diciembre;27;12/27/2016;2012;Agosto;17;8/17/2012;No;4;1;Ecuatoriano;EC;1982;11;7;11/07/1982;34;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1990;10;11;10/11/1990;26;0;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;14;12/14/2016;2016;Diciembre;12;12/12/2016;2013;Octubre;18;10/18/2013;Se ignora;3;1;Ecuatoriano;EC;1980;12;29;12/29/1980;35;0;Mestizo;Si;Secundaria;Exterior;Exterior;Exterior;Urbana;Extranjera;ZZ;1971;1;20;1/20/1971;45;0;Mestiza;Si;Secundaria;Exterior;Exterior;Exterior;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;9;05/09/2016;2016;Enero;13;1/13/2016;2004;Mayo;20;5/20/2004;No;11;1;Ecuatoriano;EC;1981;11;25;11/25/1981;34;0;Mestizo;Si;Secundaria;El Oro;Machala;Machala;Urbana;Extranjera;CO;1983;7;4;07/04/1983;32;2;Mestiza;Si;Secundaria;Exterior;Exterior;Exterior;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;7;06/07/2016;2016;Enero;18;1/18/2016;1992;Mayo;28;5/28/1992;Si;24;10;Ecuatoriano;EC;1965;12;21;12/21/1965;50;0;Mestizo;Si;Superior;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1962;1;25;1/25/1962;54;0;Mestiza;Si;Superior;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;6;04/06/2016;2010;Marzo;8;03/08/2010;1998;Octubre;16;10/16/1998;No;17;3;Ecuatoriano;EC;1967;11;5;11/05/1967;48;0;Mestizo;Si;Superior;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1976;6;13;6/13/1976;39;3;Mestiza;Si;Secundaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;16;3/16/2016;2016;Enero;18;1/18/2016;1992;Marzo;12;03/12/1992;No;24;10;Ecuatoriano;EC;1963;1;21;1/21/1963;53;0;Mestizo;Si;Primaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1960;7;8;07/08/1960;55;2;Mestiza;Si;Secundaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;6;04/06/2016;2016;Enero;7;01/07/2016;2007;Enero;10;01/10/2007;No;9;1;Ecuatoriano;EC;1980;12;5;12/05/1980;35;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1987;12;28;12/28/1987;28;1;Mestiza;Si;Secundaria;Santo Domingo de los Tsachilas;Santo Domingo;Santo Domingo de los Colorados, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;17;2/17/2016;2016;Enero;28;1/28/2016;1999;Abril;9;04/09/1999;No;16;10;Ecuatoriano;EC;1973;8;4;08/04/1973;42;0;Mestizo;Si;Se ignora;Pichincha;Quito;Quito Distrito Metropolitano, cabecera cantonal, capital provincial;Urbana;Ecuatoriana;EC;1976;7;10;07/10/1976;39;0;Mestiza;Si;Primaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;28;7/28/2016;2016;Enero;22;1/22/2016;2005;Marzo;11;03/11/2005;No;11;10;Ecuatoriano;EC;1979;11;10;11/10/1979;36;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1989;5;1;05/01/1989;27;2;Mestiza;Si;Primaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;2;02/02/2016;2016;Enero;21;1/21/2016;1975;Junio;30;6/30/1975;Se ignora;40;10;Ecuatoriano;EC;1954;12;27;12/27/1954;61;0;Mestizo;Si;Superior;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1952;3;4;03/04/1952;63;0;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;23;2/23/2016;2016;Enero;29;1/29/2016;1998;Agosto;19;8/19/1998;No;17;10;Ecuatoriano;EC;1944;8;1;08/01/1944;71;0;Mestizo;Si;Primaria;Loja;Loja;Malacatos (Valladolid);Rural;Ecuatoriana;EC;1954;5;18;5/18/1954;61;0;Mestiza;Si;Primaria;Loja;Loja;Malacatos (Valladolid);Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;13;6/13/2016;2016;Enero;16;1/16/2016;2011;Agosto;23;8/23/2011;Se ignora;4;10;Ecuatoriano;EC;1975;7;4;07/04/1975;40;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1964;4;15;4/15/1964;52;0;Mestiza;Si;Primaria;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;15;1/15/2016;2016;Enero;14;1/14/2016;1989;Diciembre;14;12/14/1989;Si;26;2;Ecuatoriano;EC;1971;8;20;8/20/1971;44;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1961;4;20;4/20/1961;54;0;Mestiza;Si;Secundaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;29;1/29/2016;2016;Enero;26;1/26/2016;1983;Abril;3;04/03/1983;No;32;1;Ecuatoriano;EC;1966;6;10;06/10/1966;49;0;Mestizo;Si;Secundaria;Guayas;Guayaquil;Guayaquil, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1965;2;3;02/03/1965;50;0;Mestiza;Si;Superior;Loja;Macara;Macara, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;5;02/05/2016;2016;Enero;21;1/21/2016;1988;Abril;8;04/08/1988;No;27;1;Ecuatoriano;EC;1955;7;5;07/05/1955;60;0;Mestizo;Si;Secundaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1967;12;25;12/25/1967;48;1;Mestiza;Si;Secundaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;8;03/08/2016;2016;Enero;28;1/28/2016;1994;Diciembre;23;12/23/1994;No;21;1;Ecuatoriano;EC;1967;3;30;3/30/1967;48;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1968;7;15;7/15/1968;47;0;Mestiza;Si;Se ignora;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;8;08/08/2016;2016;Enero;28;1/28/2016;1993;Diciembre;3;12/03/1993;Se ignora;22;1;Ecuatoriano;EC;1973;12;10;12/10/1973;42;0;Mestizo;Si;Primaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1970;1;10;01/10/1970;46;1;Mestiza;Si;Primaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;5;07/05/2016;2016;Enero;27;1/27/2016;1987;Agosto;20;8/20/1987;Se ignora;28;10;Ecuatoriano;EC;1967;11;29;11/29/1967;48;0;Mestizo;Si;Centro de alfabetizacion;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1970;11;20;11/20/1970;45;4;Mestiza;Si;Primaria;Zamora Chinchipe;Zamora;Zamora;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;2;05/02/2016;2016;Enero;25;1/25/2016;2005;Agosto;26;8/26/2005;Si;10;1;Ecuatoriano;EC;1981;6;28;6/28/1981;34;0;Mestizo;Si;Primaria;Loja;Calvas;Cariamanga;Urbana;Ecuatoriana;EC;1968;8;28;8/28/1968;47;1;Mestiza;Si;Superior;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;4;02/04/2016;2016;Enero;20;1/20/2016;1997;Agosto;27;8/27/1997;Si;18;1;Ecuatoriano;EC;1971;1;10;01/10/1971;45;0;Mestizo;Si;Superior;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1969;1;29;1/29/1969;47;1;Mestiza;Si;Superior;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;22;4/22/2016;2016;Enero;22;1/22/2016;1988;Mayo;14;5/14/1988;No;27;10;Ecuatoriano;EC;1967;9;1;09/01/1967;48;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1969;10;4;10/04/1969;46;1;Mestiza;Si;Secundaria;Loja;Calvas;Cariamanga;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;17;2/17/2016;2016;Enero;18;1/18/2016;1999;Diciembre;9;12/09/1999;Se ignora;16;10;Ecuatoriano;EC;1952;3;24;3/24/1952;63;0;Mestizo;Si;Primaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1974;2;23;2/23/1974;41;2;Mestiza;Si;Secundaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;5;02/05/2016;2016;Enero;20;1/20/2016;1993;Septiembre;24;9/24/1993;No;22;1;Ecuatoriano;EC;1974;7;10;07/10/1974;41;0;Montubio;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1972;3;12;03/12/1972;43;4;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;2;02/02/2016;2016;Enero;14;1/14/2016;1998;Octubre;23;10/23/1998;Se ignora;17;2;Ecuatoriano;EC;1973;11;14;11/14/1973;42;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1974;9;6;09/06/1974;41;2;Mestiza;Si;Se ignora;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;20;2/20/2016;2016;Enero;19;1/19/2016;1994;Septiembre;7;09/07/1994;Si;21;1;Ecuatoriano;EC;1971;3;24;3/24/1971;44;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1973;7;1;07/01/1973;42;1;Mestiza;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;5;08/05/2016;2016;Enero;13;1/13/2016;1995;Diciembre;20;12/20/1995;No;20;10;Ecuatoriano;EC;1970;12;9;12/09/1970;45;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1973;11;8;11/08/1973;42;1;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;23;2/23/2016;2016;Enero;26;1/26/2016;2007;Marzo;20;3/20/2007;No;8;1;Ecuatoriano;EC;1970;7;12;07/12/1970;45;0;Mestizo;Si;Secundaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1979;10;23;10/23/1979;36;1;Mestiza;Si;Primaria;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;4;02/04/2016;2016;Enero;11;01/11/2016;2011;Septiembre;29;9/29/2011;Se ignora;4;1;Ecuatoriano;EC;1990;8;27;8/27/1990;25;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1977;8;24;8/24/1977;38;0;Mestiza;Si;Se ignora;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;27;1/27/2016;2016;Enero;14;1/14/2016;2011;Marzo;4;03/04/2011;No;4;10;Ecuatoriano;EC;1966;1;8;01/08/1966;50;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1977;8;20;8/20/1977;38;0;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;30;3/30/2016;2016;Enero;27;1/27/2016;2003;Junio;18;6/18/2003;Se ignora;12;1;Ecuatoriano;EC;1982;10;28;10/28/1982;33;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1984;5;25;5/25/1984;31;1;Mestiza;Si;Se ignora;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;7;03/07/2016;2016;Enero;29;1/29/2016;2000;Octubre;17;10/17/2000;No;15;10;Ecuatoriano;EC;1974;12;18;12/18/1974;41;0;Mestizo;Si;Primaria;Chimborazo;Riobamba;Lizarzaburu;Urbana;Ecuatoriana;EC;1979;5;25;5/25/1979;36;1;Mestiza;Si;Se ignora;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;3;02/03/2016;2016;Enero;22;1/22/2016;2013;Mayo;30;5/30/2013;Se ignora;2;2;Ecuatoriano;EC;1970;8;31;8/31/1970;45;0;Mestizo;Si;Primaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1982;7;28;7/28/1982;33;1;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;16;2/16/2016;2016;Enero;26;1/26/2016;1998;Febrero;13;2/13/1998;No;18;1;Ecuatoriano;EC;1979;10;6;10/06/1979;36;0;Mestizo;Si;Secundaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1982;8;8;08/08/1982;33;2;Mestiza;Si;Primaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;19;4/19/2016;2016;Enero;19;1/19/2016;2009;Octubre;14;10/14/2009;No;6;1;Ecuatoriano;EC;1979;3;25;3/25/1979;37;0;Mestizo;Si;Superior;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1981;1;31;1/31/1981;35;0;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
